Article ID,Article ID (DB id),Article name (rollup),Author name,Author country,Author faculty,Full university information,raw text,Author country 2,Author faculty 2,Full faculty information 2,Author faculty 3,Full faculty 3,Faculty 4,full infor 4
53,WOS:000717914600001 (https://www.notion.so/WOS-000717914600001-10c0ee199b1d817c9ccdd78eec39e80c?pvs=21),Deep Nonlinear Ensemble Framework for Stock Index Forecasting and Uncertainty Analysis,Junjie He,China,School of Computer and Software,"School of Computer and Software, Nanjing University
of Information Science and Technology, Nanjing 210044,
China","Jujie Wang1
· Liu Feng2
· Yang Li2
· Junjie He3
· Chunchen Feng

Jujie Wang
mailto:jujiewang@126.com
1 School of Management Science and Engineering, Nanjing
University of Information Science and Technology,
Nanjing 210044, China
2 Changwang School of Honors, Nanjing University
of Information Science and Technology, Nanjing 210044,
China
3 School of Computer and Software, Nanjing University
of Information Science and Technology, Nanjing 210044,
China",,,,,,,
53,WOS:000717914600001 (https://www.notion.so/WOS-000717914600001-10c0ee199b1d817c9ccdd78eec39e80c?pvs=21),Deep Nonlinear Ensemble Framework for Stock Index Forecasting and Uncertainty Analysis,Chunchen Feng,China,"Changwang School of Honors,","Changwang School of Honors, Nanjing University
of Information Science and Technology, Nanjing 210044,
Chin","Jujie Wang1
· Liu Feng2
· Yang Li2
· Junjie He3
· Chunchen Feng

Jujie Wang
mailto:jujiewang@126.com
1 School of Management Science and Engineering, Nanjing
University of Information Science and Technology,
Nanjing 210044, China
2 Changwang School of Honors, Nanjing University
of Information Science and Technology, Nanjing 210044,
China
3 School of Computer and Software, Nanjing University
of Information Science and Technology, Nanjing 210044,
China",,,,,,,
54,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5356151 (https://www.notion.so/https-ieeexplore-ieee-org-stamp-stamp-jsp-arnumber-5356151-10c0ee199b1d818a8395d499cdf64fc0?pvs=21),A Stochastic HMM-Based Forecasting Model for Fuzzy Time Series,Sheng-Tun Li,Taiwan," Department of International Business Management","Institute of Information Management and the Department
of Industrial and Information Management, National Cheng Kung University,
Tainan 701, Taiwan","S.-T. Li is with the Institute of Information Management and the Department
of Industrial and Information Management, National Cheng Kung University,
Tainan 701, Taiwan (e-mail: mailto:stli@mail.ncku.edu.tw).
Y.-C. Cheng is with the Department of International Business Management,
Tainan University of Technology, Yongkang, Tainan County 710, Taiwan
(e-mail: mailto:t20042@mail.tut.edu.tw).",,,,,,,
54,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5356151 (https://www.notion.so/https-ieeexplore-ieee-org-stamp-stamp-jsp-arnumber-5356151-10c0ee199b1d818a8395d499cdf64fc0?pvs=21),A Stochastic HMM-Based Forecasting Model for Fuzzy Time Series," Yi-Chung Cheng",Taiwan,Tainan University of Technology,"Y.-C. Cheng is with the Department of International Business Management,
Tainan University of Technology, Yongkang, Tainan County 710, Taiwan
(e-mail: mailto:t20042@mail.tut.edu.tw).","S.-T. Li is with the Institute of Information Management and the Department
of Industrial and Information Management, National Cheng Kung University,
Tainan 701, Taiwan (e-mail: stli@mail.ncku.edu.tw).
Y.-C. Cheng is with the Department of International Business Management,
Tainan University of Technology, Yongkang, Tainan County 710, Taiwan
(e-mail: t20042@mail.tut.edu.tw).",,,,,,,
55,WOS:000668791400038 (https://www.notion.so/WOS-000668791400038-10c0ee199b1d81e9b119e90804f44bc8?pvs=21),Bayesian neural networks for stock price forecasting before and during COVID-19 pandemic,Rohitash Chandra,Australia,School of Mathematics and Statistics,"School of Mathematics and Statistics, University of New South Wales, Sydney, Australia","Rohitash ChandraID☯*, Yixuan He☯
School of Mathematics and Statistics, University of New South Wales, Sydney, Australia",,,,,,,
55,WOS:000668791400038 (https://www.notion.so/WOS-000668791400038-10c0ee199b1d81e9b119e90804f44bc8?pvs=21),Bayesian neural networks for stock price forecasting before and during COVID-19 pandemic,Yixuan He,Australia,School of Mathematics and Statistics,"School of Mathematics and Statistics, University of New South Wales, Sydney, Australia","Rohitash ChandraID☯*, Yixuan He☯
School of Mathematics and Statistics, University of New South Wales, Sydney, Australia",,,,,,,
56,10.48048/tis.2022.3045 (https://www.notion.so/10-48048-tis-2022-3045-10c0ee199b1d812ca040dbf433f4cf57?pvs=21),A Gaussian Process Regression Model for Forecasting Stock Exchange of Thailand,Kamonrat Suphawan,Thailand,"Data Science Research Center, Department of Statistics, Faculty of Science,","Data Science Research Center, Department of Statistics, Faculty of Science, Chiang Mai University,
Chiang Mai 50200, Thailand","Kamonrat Suphawan, Ruethaichanok Kardkasem and Kuntalee Chaisee*
Data Science Research Center, Department of Statistics, Faculty of Science, Chiang Mai University,
Chiang Mai 50200, Thailand",,,,,,,
56,10.48048/tis.2022.3045 (https://www.notion.so/10-48048-tis-2022-3045-10c0ee199b1d812ca040dbf433f4cf57?pvs=21),A Gaussian Process Regression Model for Forecasting Stock Exchange of Thailand,Ruethaichanok Kardkasem,Thailand,"Data Science Research Center, Department of Statistics, Faculty of Science,","Data Science Research Center, Department of Statistics, Faculty of Science, Chiang Mai University,
Chiang Mai 50200, Thailand","Kamonrat Suphawan, Ruethaichanok Kardkasem and Kuntalee Chaisee*
Data Science Research Center, Department of Statistics, Faculty of Science, Chiang Mai University,
Chiang Mai 50200, Thailand",,,,,,,
56,10.48048/tis.2022.3045 (https://www.notion.so/10-48048-tis-2022-3045-10c0ee199b1d812ca040dbf433f4cf57?pvs=21),A Gaussian Process Regression Model for Forecasting Stock Exchange of Thailand,Kuntalee Chaisee,Thailand,"Data Science Research Center, Department of Statistics, Faculty of Science,","Data Science Research Center, Department of Statistics, Faculty of Science, Chiang Mai University,
Chiang Mai 50200, Thailand","Kamonrat Suphawan, Ruethaichanok Kardkasem and Kuntalee Chaisee*
Data Science Research Center, Department of Statistics, Faculty of Science, Chiang Mai University,
Chiang Mai 50200, Thailand",,,,,,,
57,WOS:000518042000069 (https://www.notion.so/WOS-000518042000069-10c0ee199b1d8194a016f7519d8e1ff3?pvs=21),An Improved Probabilistic Neural Network Model for Directional Prediction of a Stock Market Index,Vasana Chandrasekara,Sri Lanka," Department of Statistics & Computer Science","Department of Statistics & Computer Science, University of Kelaniya, Kelaniya 11600, Sri Lanka","Vasana Chandrasekara 1,*, Chandima Tilakaratne 2 and Musa Mammadov 3
1 Department of Statistics & Computer Science, University of Kelaniya, Kelaniya 11600, Sri Lanka
2 Department of Statistics, University of Colombo, Colombo 00700, Sri Lanka; mailto:cdt@stat.cmb.ac.lk
3 School of Information Technology, Deakin University, Geelong VIC 3220, Australia;
mailto:musa.mammadov@deakin.edu.au",,,,,,,
57,WOS:000518042000069 (https://www.notion.so/WOS-000518042000069-10c0ee199b1d8194a016f7519d8e1ff3?pvs=21),An Improved Probabilistic Neural Network Model for Directional Prediction of a Stock Market Index,Chandima Tilakaratne,Sri Lanka,Department of Statistics," Department of Statistics, University of Colombo, Colombo 00700, Sri Lanka;","Vasana Chandrasekara 1,*, Chandima Tilakaratne 2 and Musa Mammadov 3
1 Department of Statistics & Computer Science, University of Kelaniya, Kelaniya 11600, Sri Lanka
2 Department of Statistics, University of Colombo, Colombo 00700, Sri Lanka; mailto:cdt@stat.cmb.ac.lk
3 School of Information Technology, Deakin University, Geelong VIC 3220, Australia;
mailto:musa.mammadov@deakin.edu.au",,,,,,,
57,WOS:000518042000069 (https://www.notion.so/WOS-000518042000069-10c0ee199b1d8194a016f7519d8e1ff3?pvs=21),An Improved Probabilistic Neural Network Model for Directional Prediction of a Stock Market Index,Musa Mammadov,Australia,School of Information Technology,"School of Information Technology, Deakin University, Geelong VIC 3220, Australia;","Vasana Chandrasekara 1,*, Chandima Tilakaratne 2 and Musa Mammadov 3
1 Department of Statistics & Computer Science, University of Kelaniya, Kelaniya 11600, Sri Lanka
2 Department of Statistics, University of Colombo, Colombo 00700, Sri Lanka; mailto:cdt@stat.cmb.ac.lk
3 School of Information Technology, Deakin University, Geelong VIC 3220, Australia;
mailto:musa.mammadov@deakin.edu.au",,,,,,,
58,WOS:000724824100012 (https://www.notion.so/WOS-000724824100012-10c0ee199b1d81209e26e9f4bf8abcbe?pvs=21),"Stock index prediction and uncertainty analysis using multi-scale nonlinear ensemble paradigm of optimal feature extraction, two-stage deep learning and Gaussian process regression","Jujie Wang ",China,School of Management Science and Engineering,"School of Management Science and Engineering, Nanjing University of Information Science and Technology, Nanjing 210044, China","Jujie Wang a,∗
, Junjie He b
, Chunchen Feng c
, Liu Feng c
, Yang Li c
a
School of Management Science and Engineering, Nanjing University of Information Science and Technology, Nanjing 210044, China
b
School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing 210044, China
c Changwang School of Honors, Nanjing University of Information Science and Technology, Nanjing 210044, China
",,,,,,,
58,WOS:000724824100012 (https://www.notion.so/WOS-000724824100012-10c0ee199b1d81209e26e9f4bf8abcbe?pvs=21),"Stock index prediction and uncertainty analysis using multi-scale nonlinear ensemble paradigm of optimal feature extraction, two-stage deep learning and Gaussian process regression",Junjie He,China,School of Computer and Software,"School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing 210044, China","Jujie Wang a,∗
, Junjie He b
, Chunchen Feng c
, Liu Feng c
, Yang Li c
a
School of Management Science and Engineering, Nanjing University of Information Science and Technology, Nanjing 210044, China
b
School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing 210044, China
c Changwang School of Honors, Nanjing University of Information Science and Technology, Nanjing 210044, China
",,,,,,,
58,WOS:000724824100012 (https://www.notion.so/WOS-000724824100012-10c0ee199b1d81209e26e9f4bf8abcbe?pvs=21),"Stock index prediction and uncertainty analysis using multi-scale nonlinear ensemble paradigm of optimal feature extraction, two-stage deep learning and Gaussian process regression"," Chunchen Feng",China,Changwang School of Honor,"Changwang School of Honors, Nanjing University of Information Science and Technology, Nanjing 210044, China","Jujie Wang a,∗
, Junjie He b
, Chunchen Feng c
, Liu Feng c
, Yang Li c
a
School of Management Science and Engineering, Nanjing University of Information Science and Technology, Nanjing 210044, China
b
School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing 210044, China
c Changwang School of Honors, Nanjing University of Information Science and Technology, Nanjing 210044, China
",,,,,,,
58,WOS:000724824100012 (https://www.notion.so/WOS-000724824100012-10c0ee199b1d81209e26e9f4bf8abcbe?pvs=21),"Stock index prediction and uncertainty analysis using multi-scale nonlinear ensemble paradigm of optimal feature extraction, two-stage deep learning and Gaussian process regression",Liu Feng,China,Changwang School of Honor,"Changwang School of Honors, Nanjing University of Information Science and Technology, Nanjing 210044, China","Jujie Wang a,∗
, Junjie He b
, Chunchen Feng c
, Liu Feng c
, Yang Li c
a
School of Management Science and Engineering, Nanjing University of Information Science and Technology, Nanjing 210044, China
b
School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing 210044, China
c Changwang School of Honors, Nanjing University of Information Science and Technology, Nanjing 210044, China
",,,,,,,
58,WOS:000724824100012 (https://www.notion.so/WOS-000724824100012-10c0ee199b1d81209e26e9f4bf8abcbe?pvs=21),"Stock index prediction and uncertainty analysis using multi-scale nonlinear ensemble paradigm of optimal feature extraction, two-stage deep learning and Gaussian process regression"," Yang Li",China,Changwang School of Honor,"Changwang School of Honors, Nanjing University of Information Science and Technology, Nanjing 210044, China","Jujie Wang a,∗
, Junjie He b
, Chunchen Feng c
, Liu Feng c
, Yang Li c
a
School of Management Science and Engineering, Nanjing University of Information Science and Technology, Nanjing 210044, China
b
School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing 210044, China
c Changwang School of Honors, Nanjing University of Information Science and Technology, Nanjing 210044, China
",,,,,,,
59,10.1016/j.knosys.2019.03.029 (https://www.notion.so/10-1016-j-knosys-2019-03-029-1130ee199b1d810ba1a0f008a1b1d2b9?pvs=21),Sentiment-aware volatility forecasting,Frank Z. Xing,Singapore,School of Computer Science & Engineering,"School of Computer Science & Engineering, Nanyang Technological University, Singapore","Frank Z. Xing a
, Erik Cambria a,∗
, Yue Zhang b
a
School of Computer Science & Engineering, Nanyang Technological University, Singapore
b
Institute of Advanced Technology, Westlake University, China",,,,,,,
59,10.1016/j.knosys.2019.03.029 (https://www.notion.so/10-1016-j-knosys-2019-03-029-1130ee199b1d810ba1a0f008a1b1d2b9?pvs=21),Sentiment-aware volatility forecasting,Erik Cambria,Singapore,School of Computer Science & Engineering,"School of Computer Science & Engineering, Nanyang Technological University, Singapore","Frank Z. Xing a
, Erik Cambria a,∗
, Yue Zhang b
a
School of Computer Science & Engineering, Nanyang Technological University, Singapore
b
Institute of Advanced Technology, Westlake University, China",,,,,,,
59,10.1016/j.knosys.2019.03.029 (https://www.notion.so/10-1016-j-knosys-2019-03-029-1130ee199b1d810ba1a0f008a1b1d2b9?pvs=21),Sentiment-aware volatility forecasting,Yue Zhang,China,"
Institute of Advanced Technology, ","Institute of Advanced Technology, Westlake University, China
","Frank Z. Xing a
, Erik Cambria a,∗
, Yue Zhang b
a
School of Computer Science & Engineering, Nanyang Technological University, Singapore
b
Institute of Advanced Technology, Westlake University, China",,,,,,,
60,WOS:001281386400001 (https://www.notion.so/WOS-001281386400001-10c0ee199b1d81f5aaafc9e335cd87de?pvs=21),Integrating spotted hyena optimization technique with generative artificial intelligence for time series forecasting,Reda Salama,Saudi Arabia,"Information Technology Department, Faculty
of Computing and Information Technology","Information Technology Department, Faculty
of Computing and Information Technology,
King Abdulaziz University, Jeddah,
Saudi Arabia","Reda Salama
Information Technology Department, Faculty
of Computing and Information Technology,
King Abdulaziz University, Jeddah,
Saudi Arabia",,,,,,,
61,WOS:000294432100009 (https://www.notion.so/WOS-000294432100009-1200ee199b1d814dbc6afbbb36267d05?pvs=21),Trend forecasting of financial time series using PIPs detection and continuous HMM,"https://content.iospress.com/search?q=author%3A%28%22Park,%20Sang-Ho%22%29",Korea,Department of Computer Science and Information Technology," Department of Computer Science and Information Technology, Inha University, Incheon, Korea

","Authors: https://content.iospress.com/search?q=author%3A%28%22Park,%20Sang-Ho%22%29https://content.iospress.com/articles/intelligent-data-analysis/ida00495#a | https://content.iospress.com/search?q=author%3A%28%22Lee,%20Ju-Hong%22%29https://content.iospress.com/articles/intelligent-data-analysis/ida00495#a; https://content.iospress.com/articles/intelligent-data-analysis/ida00495#* | https://content.iospress.com/search?q=author%3A%28%22Lee,%20Hyo-Chan%22%29https://content.iospress.com/articles/intelligent-data-analysis/ida00495#b
Affiliations: [a] Department of Computer Science and Information Technology, Inha University, Incheon, Korea | [b] Department of International Trade, Chung-Ang University, Seoul, Korea",,,,,,,
61,WOS:000294432100009 (https://www.notion.so/WOS-000294432100009-1200ee199b1d814dbc6afbbb36267d05?pvs=21),Trend forecasting of financial time series using PIPs detection and continuous HMM,"https://content.iospress.com/search?q=author%3A%28%22Lee,%20Ju-Hong%22%29",Korea,Department of Computer Science and Information Technology," Department of Computer Science and Information Technology, Inha University, Incheon, Korea

","Authors: https://content.iospress.com/search?q=author%3A%28%22Park,%20Sang-Ho%22%29https://content.iospress.com/articles/intelligent-data-analysis/ida00495#a | https://content.iospress.com/search?q=author%3A%28%22Lee,%20Ju-Hong%22%29https://content.iospress.com/articles/intelligent-data-analysis/ida00495#a; https://content.iospress.com/articles/intelligent-data-analysis/ida00495#* | https://content.iospress.com/search?q=author%3A%28%22Lee,%20Hyo-Chan%22%29https://content.iospress.com/articles/intelligent-data-analysis/ida00495#b
Affiliations: [a] Department of Computer Science and Information Technology, Inha University, Incheon, Korea | [b] Department of International Trade, Chung-Ang University, Seoul, Korea",,,,,,,
61,WOS:000294432100009 (https://www.notion.so/WOS-000294432100009-1200ee199b1d814dbc6afbbb36267d05?pvs=21),Trend forecasting of financial time series using PIPs detection and continuous HMM,"https://content.iospress.com/search?q=author%3A%28%22Lee,%20Hyo-Chan%22%29https://content.iospress.com/articles/intelligent-data-analysis/ida00495#bhttps://content.iospress.com/search?q=author%3A%28%22Lee,%20Hyo-Chan%22%29",Korea,Department of International Trade," Department of International Trade, Chung-Ang University, Seoul, Korea

","Authors: https://content.iospress.com/search?q=author%3A%28%22Park,%20Sang-Ho%22%29https://content.iospress.com/articles/intelligent-data-analysis/ida00495#a | https://content.iospress.com/search?q=author%3A%28%22Lee,%20Ju-Hong%22%29https://content.iospress.com/articles/intelligent-data-analysis/ida00495#a; https://content.iospress.com/articles/intelligent-data-analysis/ida00495#* | https://content.iospress.com/search?q=author%3A%28%22Lee,%20Hyo-Chan%22%29https://content.iospress.com/articles/intelligent-data-analysis/ida00495#b
Affiliations: [a] Department of Computer Science and Information Technology, Inha University, Incheon, Korea | [b] Department of International Trade, Chung-Ang University, Seoul, Korea",,,,,,,
62,WOS:000753670800002 (https://www.notion.so/WOS-000753670800002-1130ee199b1d81919655c513a7ff363e?pvs=21),Probabilistic machine learning for local volatility,Martin Tegnér,United Kingdom,http://www.eng.ox.ac.uk/,Ppostdoctoral researcher in the fileds of machine learning and finance at the http://www.eng.ox.ac.uk/,"Martin Tegnér - Ppostdoctoral researcher in the fileds of machine learning and finance at the http://www.eng.ox.ac.uk/


Stephen Roberts - Royal Academy of Engineering/Man Group Professor of Machine Learning at the University of Oxford, Professorial Fellow of Somerville College, Oxford, and co-founder of the Machine Learning spin-out company, Mind Foundry.",, http://www.maths.ox.ac.uk/groups/mathematical-finance," http://www.maths.ox.ac.uk/groups/mathematical-finance, University of Oxford, UK",,,,
62,WOS:000753670800002 (https://www.notion.so/WOS-000753670800002-1130ee199b1d81919655c513a7ff363e?pvs=21),Probabilistic machine learning for local volatility,Stephen Roberts,United Kingdom,Machine Learning,"Royal Academy of Engineering/Man Group Professor of Machine Learning at the University of Oxford, Professorial Fellow of Somerville College, Oxford, and co-founder of the Machine Learning spin-out company, Mind Foundry.","Martin Tegnér - Ppostdoctoral researcher in the fileds of machine learning and finance at the http://www.eng.ox.ac.uk/


Stephen Roberts - Royal Academy of Engineering/Man Group Professor of Machine Learning at the University of Oxford, Professorial Fellow of Somerville College, Oxford, and co-founder of the Machine Learning spin-out company, Mind Foundry.",,,,,,,
